User ID;Age;Age Segmentation;Country;Streaming Platform;Top Genre;Minutes Streamed Per Day;Number of Songs Liked;Most Played Artist;Subscription Type;Listening Time (Morning/Afternoon/Night);Discover Weekly Engagement (%);Repeat Song Rate (%)
U3562;24;13-24;Canada;Spotify;R&B;453;367;The Weeknd;Premium;Night;46,40;56,46
U3563;27;25-36;USA;Amazon Music;Classical;402;341;Billie Eilish;Premium;Night;31,33;58,61
U3564;51;49-60;India;Deezer;Metal;318;183;Taylor Swift;Premium;Morning;49,05;49,77
U3565;40;37-48;France;Amazon Music;EDM;514;279;Taylor Swift;Free;Night;88,45;10,29
U3566;43;37-48;South Korea;Spotify;Country;444;20;Ed Sheeran;Free;Night;85,34;34,08
U3567;60;49-60;France;Spotify;R&B;320;177;Dua Lipa;Premium;Morning;12,30;63,64
U3568;44;37-48;Brazil;Tidal;Country;567;462;Drake;Free;Night;57,97;66,35
U3569;15;13-24;South Korea;Amazon Music;Pop;263;55;Bad Bunny;Premium;Night;51,89;62,46
U3570;52;49-60;Canada;Tidal;Pop;16;95;Billie Eilish;Free;Morning;26,17;24,75
U3571;45;37-48;Japan;Apple Music;Metal;523;393;BTS;Premium;Night;25,98;76,03
U3572;40;37-48;Japan;YouTube;Hip-Hop;503;108;BTS;Free;Afternoon;42,10;11,83
U3573;26;25-36;India;Apple Music;Rock;320;198;Drake;Premium;Night;87,79;42,75
U3574;53;49-60;UK;Amazon Music;Hip-Hop;152;408;Post Malone;Premium;Morning;77,24;60,28
U3575;20;13-24;Brazil;Amazon Music;R&B;525;437;Taylor Swift;Premium;Night;17,15;45,22
U3576;33;25-36;Germany;Apple Music;Pop;42;17;Adele;Premium;Afternoon;73,86;11,63
U3577;15;13-24;Germany;Apple Music;Metal;80;204;The Weeknd;Free;Night;11,56;69,29
U3578;24;13-24;Australia;Spotify;Rock;264;163;Billie Eilish;Free;Night;54,82;73,67
U3579;20;13-24;France;Spotify;Rock;172;200;Adele;Premium;Morning;43,97;72,46
U3580;32;25-36;France;Spotify;Classical;181;441;Post Malone;Premium;Afternoon;58,17;26,60
U3581;14;13-24;Australia;Tidal;Country;92;226;Bad Bunny;Free;Night;23,79;7,11
U3582;60;49-60;Brazil;Apple Music;Pop;36;309;Drake;Premium;Night;58,01;43,46
U3583;26;25-36;France;Spotify;Hip-Hop;269;455;Bad Bunny;Free;Morning;10,28;22,04
U3584;54;49-60;USA;Deezer;EDM;54;140;Dua Lipa;Premium;Night;75,04;43,34
U3585;50;49-60;USA;Apple Music;Jazz;239;469;Ed Sheeran;Free;Night;32,67;31,91
U3586;30;25-36;South Korea;Amazon Music;Pop;430;408;Drake;Premium;Afternoon;59,27;75,36
U3587;25;25-36;USA;Amazon Music;Pop;549;89;The Weeknd;Premium;Morning;84,06;33,77
U3588;25;25-36;Australia;Tidal;R&B;510;266;Taylor Swift;Free;Morning;88,62;75,99
U3589;34;25-36;South Korea;Apple Music;Reggae;387;275;Dua Lipa;Free;Afternoon;16,47;28,60
U3590;30;25-36;South Korea;YouTube;Classical;223;262;BTS;Free;Morning;46,23;54,83
U3591;53;49-60;Brazil;Apple Music;R&B;200;42;Bad Bunny;Free;Afternoon;85,98;31,43
U3592;58;49-60;Japan;YouTube;EDM;433;492;Drake;Premium;Morning;21,43;24,43
U3593;48;37-48;Germany;Deezer;EDM;174;56;The Weeknd;Premium;Morning;84,14;19,83
U3594;60;49-60;Germany;Deezer;EDM;449;202;Drake;Free;Morning;64,18;23,35
U3595;35;25-36;Canada;Spotify;Rock;141;101;Billie Eilish;Premium;Morning;20,88;69,09
U3596;14;13-24;USA;YouTube;Pop;156;383;The Weeknd;Free;Morning;35,91;25,47
U3597;42;37-48;South Korea;YouTube;Reggae;267;169;The Weeknd;Premium;Night;50,99;48,77
U3598;30;25-36;France;Deezer;R&B;100;457;Ed Sheeran;Free;Morning;40,86;68,91
U3599;60;49-60;Brazil;Apple Music;Country;397;397;Adele;Free;Morning;50,95;21,19
U3600;35;25-36;USA;Deezer;Metal;589;342;Post Malone;Free;Afternoon;49,09;65,08
U3601;38;37-48;Australia;Apple Music;R&B;140;475;Bad Bunny;Free;Night;56,49;62,16
U3602;18;13-24;Brazil;Spotify;EDM;58;177;Ed Sheeran;Premium;Night;12,09;34,67
U3603;51;49-60;France;YouTube;Jazz;78;16;Adele;Premium;Night;48,53;26,81
U3604;35;25-36;Australia;Tidal;EDM;441;428;Post Malone;Premium;Afternoon;11,67;9,54
U3605;60;49-60;France;Spotify;Hip-Hop;111;313;Adele;Free;Afternoon;66,35;61,26
U3606;48;37-48;Japan;Apple Music;Jazz;543;472;Ed Sheeran;Free;Night;45,63;33,26
U3607;53;49-60;Brazil;YouTube;Hip-Hop;507;148;Billie Eilish;Premium;Afternoon;87,59;6,23
U3608;58;49-60;South Korea;YouTube;Jazz;583;174;BTS;Free;Afternoon;51,31;40,38
U3609;52;49-60;France;Amazon Music;EDM;471;458;Drake;Free;Morning;43,03;64,05
U3610;57;49-60;Australia;Deezer;R&B;534;277;Dua Lipa;Free;Afternoon;53,91;9,02
U3611;23;13-24;Germany;Amazon Music;Reggae;536;410;The Weeknd;Premium;Morning;12,98;60,32
U3612;31;25-36;Japan;Apple Music;Country;293;389;Billie Eilish;Free;Afternoon;48,59;52,41
U3613;53;49-60;Australia;YouTube;Reggae;446;344;Dua Lipa;Free;Morning;76,84;16,40
U3614;26;25-36;Australia;Spotify;Pop;188;320;Taylor Swift;Premium;Morning;88,65;20,35
U3615;25;25-36;South Korea;Apple Music;Pop;525;193;Ed Sheeran;Premium;Afternoon;80,92;29,79
U3616;41;37-48;India;Apple Music;R&B;333;337;Dua Lipa;Free;Morning;19,59;70,47
U3617;13;13-24;Japan;Spotify;Metal;393;412;Bad Bunny;Premium;Afternoon;67,77;59,27
U3618;21;13-24;Germany;Spotify;R&B;432;320;Adele;Premium;Morning;40,52;42,53
U3619;47;37-48;Brazil;Spotify;EDM;169;136;Drake;Free;Afternoon;83,54;57,59
U3620;13;13-24;France;Apple Music;Metal;378;241;The Weeknd;Free;Afternoon;56,77;31,51
U3621;45;37-48;France;YouTube;Reggae;419;383;Bad Bunny;Premium;Night;60,53;47,23
U3622;35;25-36;Canada;Tidal;Classical;231;394;Billie Eilish;Premium;Morning;38,48;11,69
U3623;28;25-36;Brazil;Amazon Music;Classical;253;188;The Weeknd;Premium;Afternoon;32,39;12,53
U3624;47;37-48;South Korea;Deezer;Pop;70;32;Dua Lipa;Free;Morning;58,69;73,69
U3625;47;37-48;Brazil;Deezer;Classical;315;281;Dua Lipa;Free;Night;45,09;65,76
U3626;24;13-24;UK;Tidal;EDM;285;416;Billie Eilish;Premium;Afternoon;68,84;68,11
U3627;43;37-48;South Korea;Deezer;Pop;321;389;Dua Lipa;Free;Afternoon;69,06;14,78
U3628;45;37-48;Australia;Apple Music;Reggae;342;199;Bad Bunny;Premium;Afternoon;87,27;37,46
U3629;51;49-60;Australia;Spotify;Reggae;89;156;Taylor Swift;Premium;Morning;74,25;25,44
U3630;16;13-24;France;YouTube;Pop;422;348;Dua Lipa;Premium;Morning;64,56;10,85
U3631;42;37-48;India;YouTube;Jazz;466;146;Billie Eilish;Premium;Afternoon;10,14;29,68
U3632;16;13-24;Australia;Apple Music;EDM;372;162;Adele;Free;Afternoon;81,50;42,81
U3633;47;37-48;France;Tidal;Reggae;83;250;BTS;Premium;Morning;84,40;34,33
U3634;22;13-24;Japan;Spotify;Classical;477;387;Ed Sheeran;Free;Night;14,00;22,76
U3635;56;49-60;Japan;Spotify;Rock;431;200;Post Malone;Free;Morning;18,29;17,74
U3636;23;13-24;Brazil;Tidal;Pop;90;146;Post Malone;Premium;Morning;69,51;67,03
U3637;25;25-36;UK;YouTube;Jazz;285;421;Adele;Premium;Night;79,02;34,24
U3638;49;49-60;India;Tidal;Pop;569;178;Bad Bunny;Premium;Afternoon;46,31;16,51
U3639;16;13-24;Germany;Amazon Music;R&B;418;397;Taylor Swift;Premium;Afternoon;26,70;31,68
U3640;15;13-24;Brazil;Spotify;Pop;284;379;Post Malone;Premium;Morning;68,96;51,90
U3641;16;13-24;USA;Amazon Music;Rock;316;73;Bad Bunny;Free;Morning;21,46;65,93
U3642;50;49-60;Germany;Spotify;Classical;384;394;Post Malone;Premium;Night;11,36;20,55
U3643;31;25-36;Canada;YouTube;R&B;126;476;Taylor Swift;Free;Night;76,11;68,13
U3644;51;49-60;Germany;Tidal;Jazz;277;308;Ed Sheeran;Premium;Night;62,21;73,29
U3645;47;37-48;USA;Tidal;EDM;405;492;Dua Lipa;Free;Night;29,61;7,60
U3646;48;37-48;India;Spotify;Jazz;563;289;Dua Lipa;Premium;Night;38,01;25,96
U3647;59;49-60;UK;Amazon Music;EDM;376;403;Drake;Free;Afternoon;69,98;60,74
U3648;57;49-60;Germany;Apple Music;Metal;533;365;Adele;Free;Night;70,87;36,11
U3649;15;13-24;Brazil;Tidal;Country;306;265;Drake;Premium;Night;41,57;13,39
U3650;41;37-48;UK;Spotify;Pop;538;108;Bad Bunny;Premium;Morning;49,17;13,63
U3651;17;13-24;Germany;YouTube;Classical;418;33;Adele;Free;Night;38,10;60,52
U3652;35;25-36;France;Tidal;Reggae;165;382;Bad Bunny;Free;Night;83,27;25,95
U3653;25;25-36;India;Spotify;Hip-Hop;403;268;The Weeknd;Premium;Morning;58,69;11,68
U3654;45;37-48;Germany;Amazon Music;EDM;394;150;Post Malone;Premium;Morning;65,78;17,80
U3655;47;37-48;Australia;Amazon Music;Classical;299;392;Ed Sheeran;Premium;Night;64,24;64,53
U3656;33;25-36;UK;Apple Music;Hip-Hop;32;201;Adele;Premium;Night;12,40;63,32
U3657;33;25-36;Canada;YouTube;EDM;308;456;Bad Bunny;Premium;Night;14,27;67,51
U3658;36;25-36;UK;Apple Music;Hip-Hop;365;55;BTS;Premium;Afternoon;30,26;67,49
U3659;39;37-48;South Korea;YouTube;Metal;478;6;Adele;Premium;Morning;62,06;59,65
U3660;15;13-24;Japan;Apple Music;Jazz;504;82;Taylor Swift;Free;Afternoon;38,76;26,95
U3661;20;13-24;Australia;Deezer;Classical;392;21;Drake;Free;Morning;58,95;60,31
U3662;36;25-36;Brazil;Amazon Music;Metal;356;400;Taylor Swift;Free;Night;27,51;73,60
U3663;13;13-24;UK;YouTube;Classical;129;384;BTS;Premium;Afternoon;46,87;32,72
U3664;14;13-24;India;YouTube;Reggae;105;19;Drake;Free;Afternoon;63,79;40,68
U3665;23;13-24;Australia;Amazon Music;EDM;446;312;Ed Sheeran;Premium;Morning;41,88;16,22
U3666;60;49-60;USA;Deezer;EDM;321;331;BTS;Premium;Night;67,28;12,90
U3667;53;49-60;Australia;Spotify;Classical;246;168;Adele;Premium;Night;77,86;36,41
U3668;28;25-36;South Korea;Tidal;R&B;267;486;Dua Lipa;Premium;Morning;13,93;69,82
U3669;48;37-48;South Korea;Spotify;Hip-Hop;333;379;BTS;Premium;Afternoon;87,63;35,01
U3670;47;37-48;USA;Tidal;Classical;230;325;Adele;Free;Morning;69,78;5,04
U3671;43;37-48;Brazil;Spotify;Reggae;191;379;Dua Lipa;Premium;Night;56,44;27,33
U3672;17;13-24;Japan;Deezer;Hip-Hop;121;286;The Weeknd;Free;Afternoon;89,83;60,72
U3673;48;37-48;UK;Apple Music;Metal;597;333;Ed Sheeran;Premium;Morning;29,50;66,19
U3674;22;13-24;USA;Deezer;Pop;316;441;BTS;Premium;Morning;81,33;18,59
U3675;44;37-48;Canada;Spotify;Rock;12;38;Bad Bunny;Free;Night;62,69;62,29
U3676;32;25-36;South Korea;YouTube;Rock;470;211;BTS;Premium;Morning;57,14;40,58
U3677;19;13-24;UK;Spotify;Pop;564;197;Billie Eilish;Free;Afternoon;56,19;35,65
U3678;26;25-36;India;Amazon Music;Jazz;407;133;The Weeknd;Premium;Night;68,80;30,96
U3679;58;49-60;UK;YouTube;Metal;218;145;Dua Lipa;Free;Night;82,93;55,21
U3680;29;25-36;Germany;Deezer;R&B;433;291;Adele;Premium;Afternoon;17,30;79,30
U3681;49;49-60;France;Amazon Music;Country;211;346;BTS;Free;Morning;42,05;31,86
U3682;18;13-24;USA;Amazon Music;Country;78;159;Dua Lipa;Premium;Morning;76,70;20,43
U3683;23;13-24;USA;Spotify;EDM;17;399;Billie Eilish;Premium;Morning;82,62;63,02
U3684;23;13-24;Japan;Apple Music;Reggae;243;60;Billie Eilish;Free;Afternoon;71,48;42,27
U3685;29;25-36;Australia;Deezer;Hip-Hop;350;186;Post Malone;Free;Night;79,12;37,13
U3686;21;13-24;Brazil;Tidal;Pop;14;456;BTS;Free;Afternoon;18,46;24,07
U3687;32;25-36;Germany;YouTube;Rock;472;361;Adele;Premium;Morning;48,76;43,59
U3688;57;49-60;Australia;Amazon Music;EDM;362;134;The Weeknd;Free;Morning;80,37;13,55
U3689;38;37-48;India;Deezer;Reggae;141;432;Bad Bunny;Premium;Night;56,73;8,30
U3690;31;25-36;India;YouTube;R&B;302;117;Dua Lipa;Free;Night;89,64;24,86
U3691;33;25-36;Japan;Deezer;Jazz;59;51;Adele;Free;Morning;34,22;54,51
U3692;42;37-48;Brazil;Amazon Music;Country;518;167;Taylor Swift;Free;Morning;35,69;33,64
U3693;28;25-36;Germany;Amazon Music;Metal;598;105;Ed Sheeran;Free;Morning;78,13;55,93
U3694;29;25-36;USA;Amazon Music;Reggae;484;109;Ed Sheeran;Premium;Afternoon;62,72;55,65
U3695;37;37-48;India;Deezer;Hip-Hop;67;441;Drake;Premium;Morning;32,75;78,53
U3696;28;25-36;Brazil;Tidal;Classical;551;226;Taylor Swift;Premium;Night;28,76;70,06
U3697;52;49-60;UK;Amazon Music;Classical;54;324;Bad Bunny;Free;Morning;19,66;58,54
U3698;44;37-48;Germany;Apple Music;Metal;309;498;Post Malone;Free;Afternoon;45,94;39,77
U3699;49;49-60;Australia;Tidal;Reggae;498;78;BTS;Free;Night;88,11;35,88
U3700;28;25-36;Canada;Amazon Music;Country;217;386;Post Malone;Premium;Night;58,98;71,21
U3701;56;49-60;Canada;Apple Music;Classical;507;484;Ed Sheeran;Free;Afternoon;22,76;61,08
U3702;47;37-48;Canada;Tidal;R&B;128;301;Billie Eilish;Premium;Afternoon;31,96;54,05
U3703;53;49-60;India;YouTube;Classical;105;326;Ed Sheeran;Premium;Morning;52,71;74,03
U3704;51;49-60;Australia;YouTube;Hip-Hop;414;176;Bad Bunny;Premium;Night;66,06;68,15
U3705;13;13-24;UK;Tidal;Rock;492;410;Post Malone;Free;Morning;12,51;17,70
U3706;14;13-24;USA;YouTube;Classical;547;277;Dua Lipa;Free;Night;69,07;17,89
U3707;13;13-24;USA;Tidal;Country;517;21;Adele;Free;Morning;23,52;24,33
U3708;37;37-48;Brazil;Tidal;Rock;231;420;Dua Lipa;Free;Night;89,67;76,16
U3709;14;13-24;South Korea;Amazon Music;EDM;412;321;The Weeknd;Premium;Morning;50,57;66,85
U3710;52;49-60;USA;Apple Music;Jazz;182;8;Ed Sheeran;Free;Night;24,29;75,82
U3711;22;13-24;Germany;Apple Music;Pop;423;401;Ed Sheeran;Free;Night;41,14;13,52
U3712;59;49-60;Japan;Apple Music;Country;25;7;Post Malone;Free;Night;42,25;32,37
U3713;49;49-60;Japan;Amazon Music;Jazz;35;389;Taylor Swift;Free;Afternoon;50,09;54,93
U3714;57;49-60;Brazil;Amazon Music;Country;183;300;Taylor Swift;Premium;Afternoon;77,55;72,88
U3715;37;37-48;Canada;Amazon Music;Jazz;227;1;Bad Bunny;Premium;Afternoon;34,48;51,52
U3716;38;37-48;Japan;Amazon Music;EDM;589;198;Taylor Swift;Premium;Night;87,45;62,37
U3717;36;25-36;Germany;Tidal;Country;448;144;Dua Lipa;Premium;Morning;54,58;35,47
U3718;27;25-36;USA;Apple Music;EDM;115;437;Post Malone;Premium;Night;76,98;77,70
U3719;28;25-36;Japan;Spotify;R&B;474;235;Post Malone;Premium;Afternoon;76,00;66,75
U3720;49;49-60;India;Tidal;Classical;577;482;Drake;Premium;Morning;47,51;48,09
U3721;25;25-36;France;YouTube;Pop;152;277;Dua Lipa;Free;Afternoon;72,78;40,80
U3722;31;25-36;Germany;YouTube;R&B;455;495;Dua Lipa;Premium;Afternoon;81,59;60,02
U3723;58;49-60;USA;Amazon Music;Classical;131;366;Billie Eilish;Free;Night;39,73;33,84
U3724;50;49-60;Germany;YouTube;Classical;290;283;Post Malone;Premium;Morning;12,68;62,34
U3725;34;25-36;Canada;Apple Music;R&B;278;52;Drake;Free;Night;18,74;75,18
U3726;26;25-36;Brazil;Spotify;Jazz;126;28;Adele;Free;Morning;73,32;55,16
U3727;27;25-36;USA;Amazon Music;Jazz;10;7;The Weeknd;Free;Afternoon;14,98;69,59
U3728;27;25-36;Japan;Spotify;Country;459;187;Adele;Premium;Night;85,87;30,60
U3729;58;49-60;Canada;Deezer;Pop;342;109;Ed Sheeran;Premium;Night;36,85;66,15
U3730;59;49-60;France;Amazon Music;R&B;185;450;Taylor Swift;Free;Night;66,03;64,65
U3731;14;13-24;Canada;Amazon Music;Classical;549;288;Adele;Free;Night;65,79;38,40
U3732;57;49-60;Brazil;Tidal;Metal;81;297;Drake;Free;Morning;32,44;18,59
U3733;33;25-36;Japan;Tidal;EDM;312;272;Taylor Swift;Free;Night;66,37;79,58
U3734;27;25-36;UK;Spotify;Metal;246;71;Adele;Premium;Afternoon;19,19;10,96
U3735;28;25-36;Australia;Spotify;Classical;149;314;Ed Sheeran;Premium;Morning;15,72;22,70
U3736;15;13-24;Japan;Apple Music;EDM;564;416;The Weeknd;Premium;Morning;18,25;48,70
U3737;38;37-48;France;Tidal;EDM;406;164;Taylor Swift;Free;Night;25,81;46,70
U3738;45;37-48;Canada;YouTube;Hip-Hop;343;26;Billie Eilish;Free;Night;26,89;14,84
U3739;52;49-60;Germany;Tidal;R&B;484;430;Ed Sheeran;Premium;Morning;80,44;60,96
U3740;31;25-36;South Korea;Amazon Music;Hip-Hop;273;423;The Weeknd;Premium;Afternoon;87,34;65,98
U3741;27;25-36;India;Tidal;R&B;393;3;Billie Eilish;Premium;Morning;87,42;75,85
U3742;56;49-60;France;Deezer;Reggae;224;457;Bad Bunny;Premium;Morning;85,77;57,74
U3743;29;25-36;South Korea;Spotify;Country;33;354;Billie Eilish;Free;Morning;14,05;31,89
U3744;51;49-60;USA;Tidal;Classical;514;46;Ed Sheeran;Free;Afternoon;43,44;48,22
U3745;21;13-24;Brazil;Spotify;Country;549;469;The Weeknd;Free;Afternoon;44,40;36,12
U3746;14;13-24;UK;YouTube;Reggae;537;337;Taylor Swift;Premium;Morning;62,16;79,25
U3747;49;49-60;UK;Tidal;Metal;536;383;The Weeknd;Free;Night;21,62;73,32
U3748;47;37-48;Australia;Amazon Music;EDM;504;445;Drake;Premium;Afternoon;67,71;8,12
U3749;58;49-60;Canada;Tidal;Pop;566;384;Ed Sheeran;Premium;Afternoon;13,39;43,50
U3750;60;49-60;South Korea;Apple Music;EDM;511;183;Dua Lipa;Premium;Morning;43,31;5,37
U3751;38;37-48;Brazil;Spotify;Classical;336;334;Taylor Swift;Free;Night;39,75;16,59
U3752;19;13-24;USA;Deezer;Jazz;200;33;Adele;Free;Night;39,39;30,03
U3753;35;25-36;South Korea;Deezer;Metal;254;173;BTS;Premium;Afternoon;41,08;10,98
U3754;13;13-24;Germany;Spotify;R&B;337;158;Bad Bunny;Premium;Night;74,35;31,28
U3755;48;37-48;Japan;Apple Music;R&B;562;176;Taylor Swift;Premium;Morning;74,02;50,73
U3756;52;49-60;Australia;Tidal;Jazz;568;197;Taylor Swift;Premium;Afternoon;28,28;25,13
U3757;42;37-48;UK;Deezer;EDM;480;466;Bad Bunny;Free;Afternoon;36,33;75,78
U3758;56;49-60;USA;Deezer;Reggae;254;467;Bad Bunny;Free;Night;26,67;31,23
U3759;24;13-24;India;Tidal;Reggae;423;389;Drake;Premium;Night;54,06;22,13
U3760;13;13-24;South Korea;Deezer;Classical;506;210;Drake;Free;Morning;86,96;30,03
U3761;26;25-36;UK;YouTube;Hip-Hop;500;418;Bad Bunny;Premium;Afternoon;46,72;13,31
U3762;51;49-60;UK;Apple Music;Rock;470;432;The Weeknd;Premium;Morning;22,26;32,76
U3763;45;37-48;Brazil;Tidal;Classical;241;321;Dua Lipa;Premium;Night;59,08;37,50
U3764;20;13-24;Brazil;YouTube;Classical;551;312;Billie Eilish;Premium;Afternoon;44,38;76,01
U3765;30;25-36;UK;Spotify;Jazz;350;261;BTS;Premium;Night;42,29;69,91
U3766;23;13-24;UK;YouTube;Reggae;254;107;Dua Lipa;Premium;Afternoon;83,37;27,61
U3767;47;37-48;Canada;Spotify;Pop;506;457;BTS;Free;Night;55,89;64,66
U3768;59;49-60;Germany;Deezer;Hip-Hop;546;64;Billie Eilish;Free;Night;35,83;11,62
U3769;21;13-24;Germany;Tidal;Pop;103;180;Drake;Free;Afternoon;42,40;65,57
U3770;48;37-48;Canada;Apple Music;Country;96;275;Bad Bunny;Premium;Morning;86,56;52,29
U3771;43;37-48;USA;Spotify;Jazz;574;237;Post Malone;Premium;Afternoon;33,53;21,55
U3772;18;13-24;Germany;YouTube;R&B;231;106;Post Malone;Free;Night;33,79;66,18
U3773;34;25-36;France;Deezer;Reggae;361;277;Post Malone;Free;Afternoon;87,72;39,93
U3774;50;49-60;Germany;Deezer;Metal;244;328;The Weeknd;Free;Night;48,36;33,07
U3775;49;49-60;Brazil;Deezer;Rock;15;172;Taylor Swift;Free;Afternoon;55,19;57,23
U3776;54;49-60;India;YouTube;Hip-Hop;580;284;The Weeknd;Free;Afternoon;26,33;27,34
U3777;30;25-36;Germany;Spotify;Hip-Hop;29;444;Adele;Free;Afternoon;83,94;53,16
U3778;29;25-36;Germany;Apple Music;Country;412;6;Taylor Swift;Free;Night;72,70;12,17
U3779;25;25-36;Germany;Apple Music;Classical;215;473;Drake;Free;Morning;38,25;20,33
U3780;35;25-36;Australia;Apple Music;Classical;101;327;Billie Eilish;Free;Morning;78,31;22,41
U3781;57;49-60;France;Tidal;Metal;165;246;Drake;Free;Morning;43,04;63,76
U3782;29;25-36;Japan;YouTube;Reggae;123;376;Bad Bunny;Premium;Morning;42,55;23,29
U3783;45;37-48;South Korea;Deezer;Rock;378;218;Drake;Free;Night;18,74;63,81
U3784;49;49-60;Brazil;YouTube;R&B;383;83;Bad Bunny;Free;Night;71,40;57,36
U3785;16;13-24;Germany;Apple Music;Metal;280;491;Taylor Swift;Free;Afternoon;54,60;38,37
U3786;51;49-60;Brazil;Deezer;R&B;394;352;Adele;Premium;Night;80,22;54,71
U3787;46;37-48;UK;YouTube;Hip-Hop;435;69;Bad Bunny;Premium;Morning;85,20;72,46
U3788;60;49-60;UK;Amazon Music;Metal;97;172;Adele;Free;Night;18,32;53,64
U3789;35;25-36;USA;Amazon Music;Classical;67;246;Ed Sheeran;Premium;Night;21,00;26,15
U3790;14;13-24;Germany;Deezer;Classical;325;111;Taylor Swift;Free;Morning;10,61;69,58
U3791;45;37-48;USA;Amazon Music;Jazz;395;87;Ed Sheeran;Premium;Morning;65,11;8,03
U3792;51;49-60;USA;Spotify;Metal;378;203;Adele;Free;Afternoon;19,81;51,04
U3793;51;49-60;Canada;Deezer;EDM;80;113;Adele;Premium;Morning;20,37;30,71
U3794;54;49-60;Germany;Amazon Music;Reggae;258;28;Taylor Swift;Free;Morning;31,92;49,44
U3795;52;49-60;USA;Deezer;Metal;535;3;Dua Lipa;Premium;Afternoon;88,72;8,89
U3796;51;49-60;India;Spotify;EDM;111;335;Post Malone;Premium;Afternoon;80,26;53,20
U3797;23;13-24;Germany;Apple Music;Reggae;490;443;Bad Bunny;Free;Morning;22,00;63,10
U3798;17;13-24;Australia;YouTube;Hip-Hop;29;289;Billie Eilish;Free;Afternoon;54,73;58,57
U3799;33;25-36;UK;Amazon Music;EDM;423;476;Bad Bunny;Premium;Afternoon;82,53;72,74
U3800;57;49-60;Australia;Deezer;EDM;364;135;Dua Lipa;Free;Morning;89,23;74,14
U3801;30;25-36;India;Apple Music;Hip-Hop;199;132;The Weeknd;Premium;Afternoon;51,45;16,04
U3802;14;13-24;Australia;Deezer;Pop;596;376;Dua Lipa;Free;Afternoon;74,48;6,26
U3803;16;13-24;Brazil;Tidal;Rock;183;68;Bad Bunny;Premium;Night;15,89;20,46
U3804;17;13-24;France;YouTube;Reggae;166;132;Billie Eilish;Premium;Night;39,10;50,97
U3805;43;37-48;Japan;Amazon Music;Classical;478;262;Adele;Free;Night;54,18;33,31
U3806;22;13-24;Germany;Deezer;Pop;435;490;Billie Eilish;Premium;Night;29,28;29,05
U3807;19;13-24;UK;YouTube;Rock;199;439;Bad Bunny;Free;Night;49,46;73,85
U3808;21;13-24;South Korea;YouTube;EDM;217;101;Billie Eilish;Free;Afternoon;12,23;40,66
U3809;32;25-36;India;Deezer;Rock;594;319;Dua Lipa;Free;Afternoon;32,14;19,21
U3810;34;25-36;Australia;Tidal;Rock;31;4;Adele;Free;Afternoon;29,80;49,99
U3811;31;25-36;Japan;Spotify;Metal;269;86;Dua Lipa;Premium;Night;10,55;19,64
U3812;36;25-36;Japan;YouTube;Metal;247;457;Billie Eilish;Free;Night;10,50;69,30
U3813;59;49-60;Germany;Deezer;Country;83;329;Taylor Swift;Free;Night;46,03;24,11
U3814;31;25-36;France;Deezer;Rock;577;117;Post Malone;Premium;Night;74,71;55,67
U3815;56;49-60;Canada;Amazon Music;R&B;556;221;Drake;Premium;Night;48,13;41,82
U3816;14;13-24;India;Amazon Music;Hip-Hop;124;127;Taylor Swift;Free;Afternoon;57,57;72,31
U3817;58;49-60;USA;YouTube;R&B;384;466;Ed Sheeran;Premium;Afternoon;18,71;9,61
U3818;20;13-24;UK;Deezer;Reggae;271;160;The Weeknd;Free;Night;19,61;5,87
U3819;52;49-60;Australia;Spotify;Reggae;416;350;Billie Eilish;Free;Afternoon;48,71;12,55
U3820;56;49-60;France;Deezer;Jazz;511;119;BTS;Premium;Afternoon;36,14;28,58
U3821;58;49-60;Canada;Amazon Music;Country;163;12;The Weeknd;Premium;Night;80,87;23,42
U3822;22;13-24;Germany;Deezer;Jazz;547;194;Post Malone;Premium;Night;82,36;69,54
U3823;55;49-60;USA;Spotify;Reggae;110;126;Ed Sheeran;Free;Morning;20,14;25,10
U3824;21;13-24;Brazil;Spotify;Reggae;122;409;The Weeknd;Free;Afternoon;49,67;28,45
U3825;22;13-24;South Korea;Tidal;Reggae;155;23;Post Malone;Premium;Night;89,00;46,35
U3826;15;13-24;UK;YouTube;EDM;275;453;Adele;Premium;Night;54,79;71,85
U3827;14;13-24;Brazil;Deezer;Reggae;494;86;Bad Bunny;Premium;Night;75,63;26,32
U3828;14;13-24;USA;YouTube;Metal;211;23;Adele;Free;Night;83,50;58,73
U3829;19;13-24;UK;Amazon Music;Reggae;265;70;Taylor Swift;Free;Night;80,74;14,82
U3830;25;25-36;UK;Amazon Music;Jazz;28;479;Dua Lipa;Free;Afternoon;43,02;10,11
U3831;41;37-48;India;Deezer;Pop;28;32;Bad Bunny;Premium;Morning;13,15;56,44
U3832;15;13-24;Japan;YouTube;R&B;337;405;Bad Bunny;Free;Afternoon;38,87;73,44
U3833;35;25-36;Australia;YouTube;Country;483;332;Post Malone;Premium;Morning;60,89;43,65
U3834;52;49-60;USA;Spotify;Rock;231;48;Drake;Premium;Night;35,41;70,06
U3835;56;49-60;UK;Amazon Music;Reggae;405;309;Dua Lipa;Premium;Afternoon;74,18;15,33
